Date,type,ticket_id,agent name,created time,end time,csat score,COR,main category,sub category,resolution time,First Response Time (min),SLA Met,Issue Severity,Escalated,User Type
2025-12-10,chat,308452,Aya,07:15,10:05,5,BH,P2P,Order Stuck,170 min,56,Yes,Medium,No,Retail
2025-08-22,chat,308453,Yousef,04:19,05:20,4,ID,Withdrawal,Bank Delay,61 min,45,Yes,High,No,Retail
2025-11-22,email,308454,Mohannad,00:26,01:48,3,BH,Verification,Source of Funds,82 min,50,No,High,Yes,VIP
2025-11-24,chat,308455,Omar,14:24,16:34,5,SA,Withdrawal,On?chain Pending,130 min,25,Yes,Medium,No,Retail
2025-03-26,chat,308456,Omar,03:58,07:27,5,PK,Deposit,On?chain Pending,209 min,3,Yes,High,No,Retail
2025-01-19,email,308457,Lina,02:03,03:45,3,KW,Trading,Order Not Filled,102 min,39,Yes,Medium,No,Retail
2025-04-03,email,308458,Mohannad,18:01,18:48,3,DE,Referral,Referral Code Not Applied,47 min,1,No,High,No,Retail
2025-09-29,email,308459,Sara,22:49,23:05,4,ID,Referral,Missing Referral Bonus,16 min,13,Yes,Low,No,Retail
2025-10-15,chat,308460,Sara,04:47,07:29,2,DE,Card,ATM Withdrawal Failed,162 min,10,No,Low,No,VIP
2025-11-15,chat,308461,Khalid,08:31,11:35,5,IN,Card,Cashback Missing,184 min,34,Yes,High,No,Retail
2025-03-29,chat,308462,Mohannad,06:20,10:18,5,EG,Trading,Price Discrepancy,238 min,57,No,High,Yes,Retail
2025-03-22,chat,308463,Sara,07:11,07:24,3,AE,Card,ATM Withdrawal Failed,13 min,1,No,High,Yes,VIP
2025-11-04,chat,308464,Lina,15:50,17:31,4,UK,Deposit,On?chain Pending,101 min,44,Yes,Urgent,No,Retail
2025-07-04,email,308465,Nour,07:05,08:17,5,BH,Withdrawal,Wrong Tag/Memo,72 min,39,Yes,Medium,No,Retail
2025-09-28,chat,308466,Lina,07:07,09:35,5,MY,Security Setting,Anti?Phishing Code,148 min,44,Yes,Medium,No,Retail
2025-09-29,chat,308467,Khalid,22:42,23:22,5,MY,Referral,Missing Referral Bonus,40 min,32,Yes,Medium,No,Institutional
2025-08-20,email,308468,Yousef,13:19,13:35,4,QA,Deposit,On?chain Pending,16 min,9,Yes,Low,No,Retail
2025-05-16,email,308469,Nour,04:58,06:39,5,TR,Card,Card Declined,101 min,6,Yes,High,No,Internal
2025-08-20,email,308470,Yousef,05:09,07:17,2,AE,Spot,Insufficient Balance,128 min,32,Yes,Low,No,Retail
2025-07-08,chat,308471,Sara,04:28,08:00,5,QA,Withdrawal,Bank Delay,212 min,19,Yes,Medium,No,Retail
2025-12-06,chat,308472,Sara,14:34,16:59,4,MY,Spot,Unable to Sell,145 min,30,Yes,Urgent,Yes,Retail
2025-01-31,chat,308473,Nour,01:23,03:43,4,AE,Trading,Slippage Concern,140 min,35,Yes,Medium,No,Institutional
2025-12-29,chat,308474,Aya,04:38,08:22,5,QA,Verification,Source of Funds,224 min,60,Yes,Medium,No,Retail
2025-10-21,chat,308475,Fatima,17:57,19:42,1,MY,Security Setting,2FA Disabled,105 min,33,No,Medium,No,Retail
2025-01-01,chat,308476,Omar,12:23,13:14,3,IN,Verification,ID Mismatch,51 min,42,Yes,Low,No,Retail
2025-09-15,chat,308477,Aya,19:15,22:27,4,AE,Verification,Level 2 KYC,192 min,44,Yes,High,No,Retail
2025-11-30,chat,308478,Amin,16:27,19:26,5,QA,Verification,Level 2 KYC,179 min,16,Yes,Medium,No,Retail
2025-04-25,chat,308479,Amin,05:49,05:59,4,ID,Referral,Tier Upgrade Issue,10 min,6,Yes,High,Yes,VIP
2025-07-25,chat,308480,Khalid,17:12,20:16,5,AE,Security Setting,Change Password,184 min,17,Yes,Medium,Yes,Retail
2025-02-23,chat,308481,Omar,02:21,04:33,4,KW,P2P,Payment Not Received,132 min,48,Yes,Medium,No,VIP
2025-04-07,chat,308482,Sara,21:52,22:46,3,EG,Withdrawal,Rejected by Bank,54 min,7,Yes,High,No,Retail
2025-10-18,chat,308483,Nour,20:50,23:09,4,EG,P2P,Order Stuck,139 min,18,Yes,Low,No,Retail
2025-09-04,chat,308484,Fatima,05:34,09:28,4,ID,Withdrawal,Exceeded Limit,234 min,27,Yes,Medium,No,Retail
2025-02-13,chat,308485,Khalid,16:39,19:59,4,QA,Withdrawal,Exceeded Limit,200 min,34,No,Low,No,Retail
2025-08-06,email,308486,Mohannad,21:52,22:49,1,UK,Referral,Missing Referral Bonus,57 min,37,No,High,No,Retail
2025-02-14,chat,308487,Aya,06:08,08:53,5,TR,Security Setting,Anti?Phishing Code,165 min,39,Yes,Medium,No,Retail
2025-10-16,chat,308488,Nour,23:42,23:57,5,UK,Futures,Liquidation Dispute,15 min,14,Yes,High,No,Retail
2025-07-27,chat,308489,Amin,04:03,06:21,5,EG,Withdrawal,Exceeded Limit,138 min,13,Yes,Medium,No,Retail
2025-06-20,email,308490,Amin,16:36,19:08,5,EG,Spot,Unable to Sell,152 min,4,Yes,Low,No,Retail
2025-09-14,chat,308491,Lina,20:07,22:49,5,PK,Deposit,Internal Transfer Pending,162 min,6,Yes,Medium,No,Retail
2025-03-13,chat,308492,Fatima,11:21,15:13,3,EG,Trading,Order Not Filled,232 min,51,Yes,High,Yes,Retail
2025-01-13,chat,308493,Aya,02:11,05:48,3,QA,Card,ATM Withdrawal Failed,217 min,1,Yes,Low,No,Institutional
2025-05-22,chat,308494,Sara,03:10,03:38,3,ID,Security Setting,2FA Disabled,28 min,15,No,Urgent,No,VIP
2025-09-11,email,308495,Yousef,06:50,08:37,5,BH,Spot,Insufficient Balance,107 min,14,No,High,No,VIP
2025-08-26,email,308496,Nour,11:40,13:43,5,MY,Referral,Tier Upgrade Issue,123 min,9,Yes,Medium,No,VIP
2025-05-06,chat,308497,Lina,15:44,16:07,4,MY,Security Setting,Change Password,23 min,16,Yes,High,No,Retail
2025-10-26,chat,308498,Omar,15:43,19:04,5,DE,Referral,Referral Code Not Applied,201 min,26,Yes,Low,No,VIP
2025-05-30,chat,308499,Khalid,01:45,02:18,3,AE,Trading,Price Discrepancy,33 min,16,No,Low,No,Retail
2025-11-12,chat,308500,Mohannad,11:12,13:24,2,MY,P2P,Payment Dispute,132 min,13,No,High,Yes,Retail
2025-05-31,chat,308501,Nour,17:42,18:35,3,EG,P2P,Appeal Order,53 min,27,Yes,Medium,No,Retail
2025-08-27,chat,308502,Lina,03:22,04:54,3,KW,Deposit,Internal Transfer Pending,92 min,3,Yes,Low,No,Retail
2025-11-30,email,308503,Aya,10:18,11:51,4,PK,Futures,PNL Not Updated,93 min,58,Yes,Medium,No,Retail
2025-03-16,chat,308504,Amin,16:14,16:47,3,BH,Futures,Liquidation Dispute,33 min,24,No,Medium,No,Retail
2025-07-22,email,308505,Nour,21:56,23:26,4,MY,Verification,Source of Funds,90 min,4,Yes,Low,No,Retail
2025-03-27,chat,308506,Yousef,17:26,21:03,5,UK,P2P,Payment Dispute,217 min,60,Yes,Low,No,VIP
2025-02-04,email,308507,Sara,23:29,23:52,4,BH,Spot,Fee Dispute,23 min,22,Yes,Medium,No,Retail
2025-03-16,chat,308508,Fatima,05:57,08:41,4,TR,Withdrawal,Rejected by Bank,164 min,32,Yes,Medium,No,Retail
2025-09-26,email,308509,Fatima,10:48,13:23,5,MY,P2P,Payment Not Received,155 min,31,Yes,High,No,VIP
2025-08-28,email,308510,Khalid,07:23,08:12,5,PK,P2P,Appeal Order,49 min,14,Yes,Medium,No,Retail
2025-10-08,email,308511,Amin,11:39,13:43,4,BH,Card,Card Declined,124 min,34,Yes,High,No,Retail
2025-01-22,chat,308512,Sara,02:50,06:12,3,MY,Card,ATM Withdrawal Failed,202 min,18,No,High,No,Retail
2025-07-26,email,308513,Omar,03:21,06:41,4,DE,P2P,Payment Dispute,200 min,3,Yes,High,No,Retail
2025-10-24,email,308514,Omar,13:41,17:21,1,UK,Trading,Price Discrepancy,220 min,20,Yes,Medium,No,VIP
2025-10-01,email,308515,Yousef,00:43,02:11,3,MY,Deposit,Internal Transfer Pending,88 min,52,Yes,Low,No,Retail
2025-10-03,email,308516,Omar,06:49,07:04,1,QA,Deposit,Tag/Memo Missing,15 min,3,Yes,Low,No,Retail
2025-02-13,chat,308517,Sara,17:44,21:28,3,SA,Deposit,Internal Transfer Pending,224 min,6,Yes,Low,No,Retail
2025-09-16,chat,308518,Fatima,03:30,04:13,4,QA,P2P,Payment Dispute,43 min,30,Yes,Low,No,Retail
2025-07-30,chat,308519,Nour,00:48,02:50,4,UK,P2P,Order Stuck,122 min,7,Yes,High,Yes,Retail
2025-07-12,email,308520,Nour,15:54,19:10,5,ID,P2P,Payment Not Received,196 min,56,Yes,Low,No,Retail
2025-01-20,email,308521,Yousef,12:26,14:28,4,ID,Deposit,Internal Transfer Pending,122 min,35,Yes,Low,No,Retail
2025-08-08,chat,308522,Mohannad,10:19,14:06,3,QA,Card,Cashback Missing,227 min,42,No,High,Yes,Retail
2025-05-29,chat,308523,Amin,04:03,07:33,4,SA,Verification,ID Mismatch,210 min,52,Yes,Low,No,Retail
2025-11-04,chat,308524,Lina,18:51,21:22,5,PK,Deposit,Tag/Memo Missing,151 min,47,Yes,Low,No,Retail
2025-04-28,chat,308525,Nour,05:43,07:04,1,UK,Card,ATM Withdrawal Failed,81 min,49,Yes,Medium,No,Retail
2025-05-27,chat,308526,Sara,11:27,11:57,4,EG,P2P,Payment Not Received,30 min,12,No,Medium,No,Retail
2025-06-14,email,308527,Omar,13:35,13:48,2,UK,Security Setting,Anti?Phishing Code,13 min,10,No,High,Yes,VIP
2025-01-21,chat,308528,Sara,16:43,19:15,5,IN,Deposit,Internal Transfer Pending,152 min,10,Yes,Medium,No,Retail
2025-10-07,chat,308529,Yousef,04:31,08:00,5,EG,Deposit,On?chain Pending,209 min,41,Yes,Low,No,Retail
2025-08-25,chat,308530,Mohannad,23:21,23:41,4,PK,Futures,PNL Not Updated,20 min,6,Yes,Medium,No,VIP
2025-09-05,chat,308531,Mohannad,11:17,13:58,4,BH,Trading,Order Rejected,161 min,24,Yes,Medium,No,Retail
2025-02-17,chat,308532,Omar,09:15,13:03,5,PK,Security Setting,Anti?Phishing Code,228 min,24,Yes,Medium,No,Retail
2025-06-02,chat,308533,Amin,20:44,21:12,4,ID,Security Setting,2FA Reset,28 min,12,Yes,Medium,Yes,VIP
2025-08-15,chat,308534,Khalid,12:11,15:49,4,QA,Spot,Price Chart Issue,218 min,48,Yes,Medium,No,Retail
2025-11-14,chat,308535,Omar,19:18,22:24,3,QA,Security Setting,Change Password,186 min,43,No,High,No,Retail
2025-01-14,chat,308536,Mohannad,09:55,13:25,2,ID,Card,Cashback Missing,210 min,54,No,Medium,No,Retail
2025-02-09,chat,308537,Lina,08:39,11:12,4,MY,Security Setting,Anti?Phishing Code,153 min,14,Yes,Medium,No,Retail
2025-10-27,chat,308538,Lina,13:25,14:10,2,TR,Withdrawal,On?chain Pending,45 min,40,No,Medium,No,Retail
2025-11-08,chat,308539,Fatima,19:34,20:55,4,QA,Referral,Missing Referral Bonus,81 min,9,Yes,Low,No,Retail
2025-09-17,email,308540,Fatima,04:07,06:14,5,QA,Spot,Unable to Sell,127 min,50,Yes,Medium,No,VIP
2025-05-21,chat,308541,Sara,09:27,12:56,4,MY,Security Setting,Login Alerts,209 min,6,Yes,High,Yes,Retail
2025-02-07,chat,308542,Lina,02:58,05:09,2,UK,Security Setting,Change Password,131 min,24,No,Medium,No,VIP
2025-07-21,chat,308543,Mohannad,20:34,22:49,4,TR,Futures,Margin Call,135 min,46,Yes,High,No,Retail
2025-01-27,chat,308544,Yousef,06:15,08:35,4,DE,Verification,Source of Funds,140 min,11,Yes,Low,No,Institutional
2025-01-21,chat,308545,Mohannad,09:43,10:33,4,MY,Deposit,On?chain Pending,50 min,40,Yes,Medium,No,Retail
2025-05-25,email,308546,Aya,09:06,12:18,5,SA,P2P,Appeal Order,192 min,12,Yes,Low,No,Retail
2025-12-24,chat,308547,Nour,09:35,12:38,5,QA,Withdrawal,Rejected by Bank,183 min,34,Yes,Medium,No,Retail
2025-05-26,chat,308548,Yousef,00:16,01:58,2,TR,Verification,ID Mismatch,102 min,54,No,Medium,No,Institutional
2025-08-31,chat,308549,Omar,07:53,11:27,5,MY,Card,Cashback Missing,214 min,57,Yes,Low,No,Retail
2025-11-20,chat,308550,Yousef,00:05,01:13,5,PK,Verification,Source of Funds,68 min,20,Yes,High,No,Retail
2025-04-02,chat,308551,Yousef,18:39,21:47,5,MY,P2P,Payment Dispute,188 min,53,Yes,Low,No,VIP
2025-04-09,chat,308552,Lina,11:18,12:33,5,SA,Card,Card Not Received,75 min,18,Yes,Medium,No,VIP
2025-10-22,chat,308553,Omar,03:30,04:05,4,SA,Spot,Unable to Sell,35 min,7,Yes,Low,No,Retail
2025-01-30,chat,308554,Khalid,14:24,15:26,4,PK,Spot,Insufficient Balance,62 min,17,Yes,Medium,No,Retail
2025-03-02,chat,308555,Nour,12:22,13:26,4,UK,Trading,Order Rejected,64 min,59,Yes,Low,No,Retail
2025-03-11,chat,308556,Amin,19:40,22:06,3,SA,Spot,Insufficient Balance,146 min,36,Yes,Low,No,Retail
2025-11-13,chat,308557,Mohannad,14:08,15:31,5,EG,Spot,Fee Dispute,83 min,45,Yes,Medium,No,VIP
2025-10-05,email,308558,Mohannad,14:06,16:43,2,MY,P2P,Payment Not Received,157 min,46,No,Medium,No,Retail
2025-01-19,chat,308559,Nour,11:34,12:52,4,DE,Trading,Order Rejected,78 min,6,Yes,Medium,No,Retail
2025-04-06,chat,308560,Nour,16:35,19:07,5,UK,Trading,Order Not Filled,152 min,20,No,Low,No,VIP
2025-03-26,email,308561,Lina,09:08,10:27,3,IN,Withdrawal,Wrong Tag/Memo,79 min,52,No,Medium,No,VIP
2025-10-30,email,308562,Amin,08:15,08:30,2,MY,Card,Cashback Missing,15 min,6,No,Low,Yes,Internal
2025-11-22,email,308563,Amin,15:15,18:42,4,AE,P2P,Wrong Amount Sent,207 min,1,Yes,Low,No,Retail
2025-08-27,email,308564,Aya,01:20,02:03,3,TR,Referral,Missing Referral Bonus,43 min,21,Yes,Medium,No,VIP
2025-11-27,email,308565,Sara,05:37,08:37,5,SA,Security Setting,Change Password,180 min,42,Yes,High,No,Retail
2025-03-01,chat,308566,Amin,20:11,23:02,3,BH,Spot,Unable to Sell,171 min,25,Yes,High,Yes,Retail
2025-04-22,chat,308567,Khalid,00:09,03:35,4,AE,P2P,Payment Not Received,206 min,40,Yes,Medium,Yes,Retail
2025-02-19,chat,308568,Aya,22:33,23:07,4,TR,Spot,Fee Dispute,34 min,33,No,Low,No,Retail
2025-07-01,chat,308569,Fatima,22:05,22:37,5,IN,Trading,Slippage Concern,32 min,21,Yes,Medium,No,Retail
2025-11-28,chat,308570,Omar,05:35,08:11,1,UK,Withdrawal,Exceeded Limit,156 min,2,No,Medium,No,Retail
2025-06-15,chat,308571,Sara,12:01,12:29,5,QA,Security Setting,2FA Disabled,28 min,19,Yes,High,Yes,Retail
2025-02-05,email,308572,Sara,23:10,23:35,4,DE,Trading,Price Discrepancy,25 min,7,Yes,Urgent,No,Retail
2025-03-21,chat,308573,Sara,00:10,04:00,4,UK,Trading,Price Discrepancy,230 min,1,Yes,Medium,No,VIP
2025-02-01,chat,308574,Lina,03:42,04:23,2,QA,Verification,POA Review,41 min,25,No,Medium,No,Retail
2025-06-16,email,308575,Nour,19:22,20:26,5,QA,Verification,Level 2 KYC,64 min,37,Yes,High,No,Retail
2025-10-24,chat,308576,Khalid,08:34,12:25,4,AE,P2P,Appeal Order,231 min,18,Yes,Medium,Yes,Retail
2025-07-15,chat,308577,Sara,01:01,02:46,5,QA,Spot,Unable to Sell,105 min,7,Yes,Medium,No,Retail
2025-06-07,chat,308578,Nour,18:09,21:31,4,KW,P2P,Appeal Order,202 min,24,Yes,Low,No,Retail
2025-11-26,chat,308579,Amin,18:31,20:21,4,UK,Card,Card Not Received,110 min,40,Yes,Medium,No,Retail
2025-05-05,email,308580,Sara,18:46,20:51,4,EG,Verification,ID Mismatch,125 min,54,Yes,Medium,No,Retail
2025-12-13,email,308581,Amin,00:22,03:29,2,UK,Futures,Margin Call,187 min,29,Yes,High,No,Retail
2025-10-12,chat,308582,Sara,17:58,20:30,3,KW,Card,Card Not Received,152 min,25,No,Low,No,Retail
2025-07-15,email,308583,Omar,00:09,03:29,5,KW,Futures,Margin Call,200 min,1,Yes,Low,No,Retail
2025-09-10,email,308584,Amin,23:54,23:59,4,PK,Card,Card Not Received,5 min,1,Yes,Low,Yes,Retail
2025-07-02,email,308585,Fatima,23:18,23:56,4,TR,Referral,Missing Referral Bonus,38 min,17,Yes,Medium,No,VIP
2025-08-21,chat,308586,Yousef,03:12,05:50,5,PK,Card,ATM Withdrawal Failed,158 min,3,Yes,Medium,No,Retail
2025-04-14,email,308587,Mohannad,21:51,23:40,4,PK,Referral,Tier Upgrade Issue,109 min,34,Yes,Medium,No,Retail
2025-02-21,chat,308588,Sara,06:24,06:51,4,TR,Withdrawal,Exceeded Limit,27 min,2,Yes,Medium,Yes,Retail
2025-08-18,email,308589,Khalid,19:15,20:53,2,EG,Verification,Level 2 KYC,98 min,7,Yes,Medium,No,Retail
2025-02-19,email,308590,Khalid,18:50,21:19,4,MY,Referral,Referral Code Not Applied,149 min,55,Yes,Medium,No,Institutional
2025-02-22,chat,308591,Nour,22:22,23:51,4,UK,Withdrawal,Wrong Tag/Memo,89 min,41,Yes,Low,No,Retail
2025-04-27,email,308592,Amin,21:15,22:46,4,IN,Verification,Level 2 KYC,91 min,30,Yes,Medium,Yes,Retail
2025-08-26,chat,308593,Fatima,13:49,16:55,4,KW,Referral,Missing Referral Bonus,186 min,44,Yes,Medium,No,Retail
2025-04-11,chat,308594,Nour,00:17,04:03,4,SA,Trading,Price Discrepancy,226 min,22,Yes,Medium,No,Retail
2025-01-27,email,308595,Khalid,04:46,05:16,4,IN,Futures,Margin Call,30 min,22,Yes,High,No,Retail
2025-04-03,chat,308596,Lina,12:28,15:38,3,EG,Card,ATM Withdrawal Failed,190 min,15,No,High,No,Retail
2025-03-07,email,308597,Mohannad,19:41,20:58,3,DE,Security Setting,Change Password,77 min,28,No,Low,No,Retail
2025-06-21,email,308598,Aya,08:36,12:22,4,PK,Futures,Liquidation Dispute,226 min,15,Yes,Low,Yes,Retail
2025-02-24,email,308599,Nour,09:04,12:13,2,BH,Verification,Source of Funds,189 min,14,No,Medium,No,Retail
2025-04-02,email,308600,Sara,04:25,06:02,2,AE,Deposit,Unsupported Token,97 min,22,Yes,Medium,No,Retail
2025-07-27,chat,308601,Mohannad,00:52,03:11,5,QA,Verification,POA Review,139 min,16,Yes,Urgent,Yes,Retail
2025-09-26,chat,308602,Amin,15:27,15:40,1,DE,P2P,Appeal Order,13 min,12,No,Medium,No,Retail
2025-01-08,chat,308603,Amin,07:43,08:28,4,IN,Withdrawal,On?chain Pending,45 min,45,No,Low,No,Retail
2025-10-19,chat,308604,Sara,14:36,15:39,2,SA,Deposit,Internal Transfer Pending,63 min,1,Yes,Medium,Yes,Retail
2025-07-19,chat,308605,Lina,18:46,20:42,4,MY,Futures,Margin Call,116 min,39,Yes,High,Yes,Retail
2025-09-12,email,308606,Lina,14:58,17:40,4,BH,Referral,Tier Upgrade Issue,162 min,17,No,Medium,No,Retail
2025-04-25,chat,308607,Nour,21:26,23:30,3,PK,Trading,Price Discrepancy,124 min,29,No,High,Yes,Retail
2025-06-07,chat,308608,Amin,12:24,16:24,3,ID,Security Setting,2FA Reset,240 min,35,Yes,Low,No,Retail
2025-09-03,chat,308609,Aya,20:37,21:28,3,KW,Verification,POA Review,51 min,37,Yes,High,No,Retail
2025-09-23,chat,308610,Aya,07:17,10:26,5,PK,Referral,Referral Code Not Applied,189 min,1,Yes,Medium,No,Retail
2025-12-29,chat,308611,Sara,17:24,21:17,4,DE,Security Setting,Login Alerts,233 min,3,Yes,Medium,No,Retail
2025-04-10,email,308612,Mohannad,07:28,11:03,4,MY,Spot,Insufficient Balance,215 min,52,No,Medium,No,Retail
2025-06-30,email,308613,Nour,10:06,10:20,5,DE,Trading,Order Rejected,14 min,7,Yes,Low,No,Retail
2025-02-07,chat,308614,Aya,14:59,16:01,5,IN,Card,Cashback Missing,62 min,53,Yes,High,No,Retail
2025-03-16,email,308615,Khalid,13:38,15:17,2,UK,Security Setting,Login Alerts,99 min,47,No,Medium,Yes,Retail
2025-07-19,chat,308616,Yousef,15:08,18:13,2,MY,P2P,Payment Not Received,185 min,27,Yes,Medium,No,Retail
2025-09-03,email,308617,Nour,16:33,20:13,5,KW,Futures,Leverage Issue,220 min,45,Yes,Medium,No,VIP
2025-04-23,chat,308618,Omar,07:35,11:07,4,BH,Deposit,Unsupported Token,212 min,9,Yes,Medium,No,Retail
2025-12-01,chat,308619,Omar,06:16,06:44,5,KW,Spot,Price Chart Issue,28 min,24,Yes,Low,No,VIP
2025-11-17,chat,308620,Nour,13:50,15:04,1,AE,P2P,Appeal Order,74 min,7,Yes,Medium,Yes,Retail
2025-07-08,email,308621,Omar,13:28,16:07,4,BH,Trading,Slippage Concern,159 min,39,Yes,Medium,No,Retail
2025-04-14,email,308622,Amin,08:42,10:06,3,AE,Spot,Unable to Sell,84 min,42,Yes,Low,No,Institutional
2025-06-22,chat,308623,Lina,10:52,13:15,5,EG,P2P,Payment Not Received,143 min,18,Yes,Medium,No,Retail
2025-06-11,chat,308624,Amin,09:05,10:40,3,ID,Verification,ID Mismatch,95 min,24,No,Low,No,Retail
2025-05-31,email,308625,Omar,04:30,04:55,5,ID,Spot,Unable to Sell,25 min,25,Yes,Medium,No,Retail
2025-09-02,chat,308626,Sara,07:11,09:58,5,MY,Security Setting,Anti?Phishing Code,167 min,7,Yes,Low,No,Retail
2025-05-19,chat,308627,Lina,00:56,04:25,3,QA,Deposit,Unsupported Token,209 min,8,No,Urgent,Yes,Retail
2025-08-22,chat,308628,Khalid,18:53,19:38,2,KW,P2P,Appeal Order,45 min,18,No,Medium,No,VIP
2025-05-27,chat,308629,Nour,10:34,11:22,4,SA,Withdrawal,Bank Delay,48 min,12,No,High,No,Retail
2025-04-25,chat,308630,Sara,15:58,19:18,3,MY,Withdrawal,Wrong Tag/Memo,200 min,36,Yes,High,No,Retail
2025-10-21,chat,308631,Sara,15:40,18:45,4,TR,Spot,Insufficient Balance,185 min,17,No,High,Yes,Retail
2025-09-30,email,308632,Khalid,00:52,03:47,4,QA,Security Setting,Anti?Phishing Code,175 min,22,Yes,Medium,No,Retail
2025-02-10,email,308633,Yousef,16:20,17:25,5,MY,Trading,Order Rejected,65 min,17,Yes,Medium,No,Retail
2025-04-05,email,308634,Fatima,02:34,04:45,5,MY,Verification,POA Review,131 min,7,Yes,Low,No,VIP
2025-08-28,chat,308635,Khalid,02:09,05:36,4,MY,Trading,Order Rejected,207 min,3,Yes,Medium,No,VIP
2025-10-09,email,308636,Amin,12:49,13:39,3,ID,Withdrawal,Exceeded Limit,50 min,44,Yes,Medium,Yes,Retail
2025-08-20,chat,308637,Lina,12:09,14:56,1,IN,Referral,Referral Code Not Applied,167 min,12,Yes,Medium,No,Retail
2025-09-12,chat,308638,Sara,01:32,02:47,4,DE,Card,ATM Withdrawal Failed,75 min,9,Yes,Medium,No,Retail
2025-02-03,chat,308639,Sara,03:44,05:05,3,UK,Referral,Tier Upgrade Issue,81 min,16,Yes,Medium,No,Retail
2025-06-23,chat,308640,Sara,03:24,06:36,2,QA,Withdrawal,Exceeded Limit,192 min,17,No,Low,No,Retail
2025-10-20,chat,308641,Khalid,09:54,11:17,5,QA,Withdrawal,Exceeded Limit,83 min,57,Yes,Medium,No,Retail
2025-04-03,chat,308642,Lina,20:43,22:34,4,SA,Security Setting,Login Alerts,111 min,10,Yes,High,No,VIP
2025-04-22,email,308643,Mohannad,07:35,10:41,3,SA,Security Setting,Login Alerts,186 min,57,No,Urgent,No,VIP
2025-06-04,email,308644,Lina,19:56,23:14,1,KW,Security Setting,2FA Reset,198 min,40,No,Low,Yes,Retail
2025-12-09,chat,308645,Nour,00:15,02:27,4,BH,P2P,Payment Not Received,132 min,19,Yes,Medium,No,Retail
2025-06-19,chat,308646,Nour,02:48,06:36,4,EG,Futures,Margin Call,228 min,3,Yes,Low,No,VIP
2025-12-06,chat,308647,Fatima,15:30,17:14,5,EG,P2P,Appeal Order,104 min,37,Yes,Low,No,Retail
2025-10-07,chat,308648,Sara,08:52,12:30,5,AE,Trading,Slippage Concern,218 min,42,Yes,Medium,No,Retail
2025-01-08,chat,308649,Yousef,20:34,22:31,3,SA,Security Setting,2FA Reset,117 min,6,No,Medium,No,Retail
2025-01-07,email,308650,Amin,21:07,22:20,5,SA,Futures,Margin Call,73 min,29,Yes,Medium,No,Retail
2025-08-04,email,308651,Fatima,08:37,09:57,5,TR,Referral,Tier Upgrade Issue,80 min,46,Yes,Low,No,VIP
2025-12-19,chat,308652,Aya,07:58,11:56,4,SA,P2P,Appeal Order,238 min,56,Yes,Low,No,Institutional
2025-09-15,chat,308653,Fatima,20:13,22:52,3,TR,Verification,POA Review,159 min,58,No,Low,No,Retail
2025-11-06,chat,308654,Nour,22:06,23:38,5,TR,Card,Cashback Missing,92 min,35,Yes,Medium,No,VIP
2025-09-29,chat,308655,Yousef,07:44,08:47,3,ID,P2P,Payment Not Received,63 min,29,Yes,High,No,VIP
2025-03-11,email,308656,Khalid,15:18,15:52,2,KW,Security Setting,Anti?Phishing Code,34 min,11,No,High,Yes,VIP
2025-11-19,chat,308657,Nour,10:52,12:58,4,QA,Card,ATM Withdrawal Failed,126 min,30,Yes,Urgent,No,Retail
2025-07-24,chat,308658,Nour,06:56,08:57,2,KW,Verification,POA Review,121 min,47,No,High,Yes,Retail
2025-08-10,email,308659,Yousef,17:01,20:19,3,KW,Trading,Order Rejected,198 min,38,No,High,No,Retail
2025-04-04,chat,308660,Khalid,00:55,03:50,2,QA,Card,Cashback Missing,175 min,14,No,High,No,Retail
2025-11-18,chat,308661,Lina,03:06,04:18,4,SA,Futures,Liquidation Dispute,72 min,36,Yes,Medium,No,Retail
2025-08-26,chat,308662,Mohannad,23:53,23:59,5,KW,Referral,Referral Code Not Applied,6 min,1,Yes,High,No,VIP
2025-01-17,chat,308663,Amin,03:31,03:37,5,KW,Trading,Price Discrepancy,6 min,1,Yes,Medium,No,Retail
2025-07-30,chat,308664,Lina,15:20,17:28,5,IN,Deposit,Tag/Memo Missing,128 min,36,Yes,High,No,Retail
2025-07-26,chat,308665,Nour,16:13,20:12,3,ID,Security Setting,Anti?Phishing Code,239 min,48,Yes,Low,No,Retail
2025-06-25,chat,308666,Fatima,22:00,23:15,5,UK,Security Setting,Anti?Phishing Code,75 min,35,Yes,Medium,No,Institutional
2025-03-06,email,308667,Aya,19:18,21:10,2,QA,P2P,Order Stuck,112 min,49,No,High,No,VIP
2025-06-13,chat,308668,Amin,13:51,15:34,2,DE,Futures,PNL Not Updated,103 min,9,No,High,Yes,Retail
2025-09-10,chat,308669,Lina,22:09,22:53,3,PK,Card,ATM Withdrawal Failed,44 min,13,Yes,High,No,Retail
